Combined_rank,name,Rank_at_dose,Rank_product_metric,Drug.Name,Main.Target
1909,SN00737818,"1625@0.04um, 1625@0.21um, 582@1.04um, 1625@5um",1257.1027317880619,Ethionamide,NA
1909,SN00755578,"582@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1257.1027317880619,N_a-Methylhistamine_dihydrochloride,Non-selective_H3_agonist
1911,SN00756085,"1625@0.04um, 1320@0.21um, 717@1.04um, 1625@5um",1257.3319582410365,Ryuvidine,Cyclin-dependent_kinase_4_(cdk4)_inhibitor
1912,SN00735505,"1176@0.04um, 805@0.21um, 1625@1.04um, 1625@5um",1257.4116598013393,SNC80,delta_Opioid_receptor_agonist
1913,SN00755614,"1508@0.04um, 628@0.21um, 1625@1.04um, 1625@5um",1257.5258722812143,Dihydrexidine_hydrochloride,Selective_D1-like_agonist
1914,SN00742870,"1625@0.04um, 1625@0.21um, 1625@1.04um, 583@5um",1257.6423767853992,Mubritinib_(TAK-165),HER2
1915,SN00735300,"1625@0.04um, 1146@0.21um, 1625@1.04um, 827@5um",1257.7641574206941,Dihydrocapsaicin,Capsaicin_analog
1916,SN00735617,"1625@0.04um, 828@0.21um, 1348@1.04um, 1380@5um",1257.8045753611586,Ketoprofen,COX-1_selective_non-steroidal_anti-inflammatory_(NSAID)_drug
1917,SN00736929,"680@0.04um, 1625@0.21um, 1394@1.04um, 1625@5um",1257.8232099512384,Potassium_clavulanate,beta-lactamase_inhibition
1918,SN00737922,"1625@0.04um, 1625@0.21um, 1625@1.04um, 586@5um",1259.257157397588,Bendroflumethiazide,Na+_Cl-_transport_inhibitor
1919,SN00735219,"1225@0.04um, 778@0.21um, 1625@1.04um, 1625@5um",1259.5215544847292,Mizoribine,Arrests_at_G/S;_inhibits_de_novo_synthesis_of_nucleotides_by_inhibition_of_inosine_monophosphate_dehydrogenase
1920,SN00737468,"1321@0.04um, 1206@0.21um, 974@1.04um, 1625@5um",1260.1307571208492,Argatroban,direct_thrombine_inhibitor
1921,SN00734765,"1127@0.04um, 1625@0.21um, 1625@1.04um, 848@5um",1260.394863825914,CP-100263_dihydrochloride_hydrate,CP-100263_is_an_NK-1_neurokinin_receptor_antagonist
1922,SN00755577,"935@0.04um, 1024@0.21um, 1625@1.04um, 1625@5um",1260.9694780397137,2-Pyridylethylamine_dihydrochloride,H1_receptor_agonist
1923,SN00750403,"592@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1262.4682089387834,ABT-888,PARP
1924,SN00734936,"1625@0.04um, 1625@0.21um, 704@1.04um, 1367@5um",1262.5889266285012,Tetraethylammonium_chloride,Nicotinic_acetylcholine_receptor_antagonist;_K+_channel_blocker
1925,SN00734590,"1625@0.04um, 1625@0.21um, 1088@1.04um, 885@5um",1262.7568240958597,6-Fluoronorepinephrine_hydrochloride,alpha_Adrenoceptor_agonist
1926,SN00735632,"1625@0.04um, 1625@0.21um, 1625@1.04um, 593@5um",1263.0010084703097,Flutamide,Non-steroidal_anti-androgen
1926,SN00737712,"593@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1263.0010084703097,Acemetacin,Cyclooxygenase_inhibitor
1928,SN00735273,"1625@0.04um, 1625@0.21um, 814@1.04um, 1184@5um",1263.0504836153411,CGP-7930,Positive_allosteric_modulator_of_GABA-B_receptors
1929,SN00737788,"899@0.04um, 1625@0.21um, 1073@1.04um, 1625@5um",1263.3292050814873,Niridazole,Helminthic_DNA_damage
1930,SN00738018,"594@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1263.5331345662248,Florfenicol,Protein_synthesis_inhibitor
1931,SN00756369,"1625@0.04um, 766@0.21um, 1625@1.04um, 1261@5um",1263.754301147101,FG_7142,Benzodiazepine_inverse_agonist
1932,SN00737868,"1625@0.04um, 1625@0.21um, 595@1.04um, 1625@5um",1264.0645892093064,6-Furfurylaminopurine,NA
1933,SN00756332,"1625@0.04um, 1015@0.21um, 953@1.04um, 1625@5um",1264.2018408361366,SDZ_NKT_343,"Highly_selective,_human_NK1_antagonist"
1934,SN00755443,"1625@0.04um, 1625@0.21um, 1207@1.04um, 802@5um",1264.436698834064,(-)-MK_801_maleate,"NMDA_antagonist,_less_active_enantiomer"
1935,SN00734540,"1513@0.04um, 1625@0.21um, 1625@1.04um, 641@5um",1265.030283067877,3-Tropanylindole-3-carboxylate_methiodide,"Potent,_water_soluble_5-HT3_serotonin_receptor_antagonist"
1936,SN00735665,"1625@0.04um, 1384@0.21um, 1625@1.04um, 701@5um",1265.1447268379009,(±)-Sulpiride,D2_Dopamine_receptor_antagonist;_antipsychotic
1937,SN00750218,"1625@0.04um, 1194@0.21um, 936@1.04um, 1412@5um",1265.441460370086,Imatinib_Mesylate,"c-Kit,_PDGFR"
1938,SN00737773,"806@0.04um, 1207@0.21um, 1625@1.04um, 1625@5um",1266.0103629852215,Corticosterone,NA
1939,SN00737150,"1134@0.04um, 966@0.21um, 1625@1.04um, 1444@5um",1266.2010953510696,Amiloride_hydrochloride_dihydrate,"Antialdosteron,_Na+_channel_inhibitor"
1940,SN00756165,"654@0.04um, 1489@0.21um, 1625@1.04um, 1625@5um",1266.323872462802,N-[2-(Piperidinylamino)ethyl]-4-iodobenzamide,sigma-1_selective_ligand
1941,SN00737187,"601@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1267.239326447087,Nisoxetine_hydrochloride,Noradrenaline_reuptake_inhibitor
1941,SN00756206,"1625@0.04um, 1625@0.21um, 601@1.04um, 1625@5um",1267.239326447087,"BRL_37344,_sodium_salt",beta3_agonist
1943,SN00735404,"1369@0.04um, 811@0.21um, 1430@1.04um, 1625@5um",1267.3700104592197,HEMADO,A3_adenosine_receptor_agonist
1944,SN00750300,"1625@0.04um, 1625@0.21um, 1289@1.04um, 758@5um",1267.3810621917526,NPI-2358,VDA
1945,SN00737968,"1625@0.04um, 1625@0.21um, 603@1.04um, 1625@5um",1268.292288989372,Reserpine,NA
1946,SN00737204,"771@0.04um, 1271@0.21um, 1625@1.04um, 1625@5um",1268.3136450748038,Naftopidil_dihydrochloride,"Alpha1_agonist,_Adrenergic_receptor_antagonist"
1947,SN00755938,"1625@0.04um, 1625@0.21um, 792@1.04um, 1239@5um",1268.7492678714666,Rottlerin,Reported_PKCdelta_inhibitor
1948,SN00735436,"1625@0.04um, 1625@0.21um, 604@1.04um, 1625@5um",1268.8177882895998,MDL_28170,Cell_permeable_calpain_I_and_II_inhibitor
1948,SN00738031,"604@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1268.8177882895998,Ribavirin,RNA/DNA_synthesis_inhibitor
1950,SN00737314,"1625@0.04um, 713@0.21um, 1377@1.04um, 1625@5um",1268.9150552893527,Folinic_acid_calcium_salt,NA
1951,SN00736917,"1234@0.04um, 1625@0.21um, 1625@1.04um, 796@5um",1269.0646283195117,Benztropine_mesylate,anticholinergic
1952,SN00736915,"1370@0.04um, 717@0.21um, 1625@1.04um, 1625@5um",1269.0730261007664,Saquinavir_mesylate,Protease_inhibitor
1953,SN00735347,"1625@0.04um, 1625@0.21um, 605@1.04um, 1625@5um",1269.3426354704116,Psora-4,Potent_Kv13_potassium_channel_inhibitor
1953,SN00737258,"1625@0.04um, 1625@0.21um, 1625@1.04um, 605@5um",1269.3426354704116,(-)-Eseroline_fumarate_salt,"Opiate_agonist_activity,_Opiate_receptor_agonist,_Acetylcholinesterase_inhibitor"
1955,SN00737491,"1625@0.04um, 1625@0.21um, 1625@1.04um, 606@5um",1269.8668324169364,Gestrinone,NA
1956,SN00734601,"1625@0.04um, 1625@0.21um, 1625@1.04um, 607@5um",1270.3903810057536,Tetrahydrozoline_hydrochloride,alpha-Adrenoceptor_agonist;_imidazoline_binding_site_ligand;_vasoconstrictor
1957,SN00737392,"1244@0.04um, 793@0.21um, 1625@1.04um, 1625@5um",1270.4280515325725,Ciprofibrate,Cholesterol_synthesis_inhibitor
1958,SN00750265,"1625@0.04um, 1625@0.21um, 609@1.04um, 1625@5um",1271.4355405741528,Ki8751,"VEGFR,_c-Kit,_PDGFR,_FGFR"
1959,SN00755821,"1235@0.04um, 1625@0.21um, 802@1.04um, 1625@5um",1271.7068603152575,SR_2640_hydrochloride,"Potent,_selective_LTD4_/LTE4_receptor_antagonist"
1960,SN00734947,"1625@0.04um, 930@0.21um, 1068@1.04um, 1625@5um",1272.5950597765004,Sanguinarine_chloride,Inhibitor_of_Mg2+_and_Na+/K+-ATPase;_isolated_from_the_leaves_and_stems_of_Macleaya_cordata_and_microcarpa
1961,SN00765806,"1625@0.04um, 1067@0.21um, 932@1.04um, 1625@5um",1272.980542752776,Nullscript,Scriptaid_Neg_control
1962,SN00734689,"1625@0.04um, 1625@0.21um, 612@1.04um, 1625@5um",1272.9984636726706,(±)-CGP-12177A_hydrochloride,Mixed_beta_adrenoceptor_agonist/antagonist
1962,SN00737495,"1625@0.04um, 612@0.21um, 1625@1.04um, 1625@5um",1272.9984636726706,Gefitinib,inhibitor_of_epidermal_growth_factor_receptors_(EFGR)_tyrosine_kinase_domain
1962,SN00756236,"612@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1272.9984636726706,Aminopurvalanol_A,Cyclin-dependent_kinase_inhibitor
1965,SN00755484,"1625@0.04um, 935@0.21um, 1625@1.04um, 1066@5um",1273.7050964530454,Ambenonium_dichloride,Cholinesterase_inhibitor
1966,SN00734934,"1625@0.04um, 1625@0.21um, 616@1.04um, 1625@5um",1275.073447679191,Betaine_aldehyde_chloride,Intermediate_in_choline-betaine_osmoregulatory_pathway;_product_of_choline_dehydrogenation
1967,SN00735308,"1625@0.04um, 1625@0.21um, 617@1.04um, 1625@5um",1275.5906140591658,IC_261,Casein_kinase-1_(CK-1delta/epsilon)_inhibitor
1968,SN00756483,"1625@0.04um, 618@0.21um, 1625@1.04um, 1625@5um",1276.1071521743572,Simvastatin,HMG-CoA_reductase_inhibitor
1969,SN00756192,"1625@0.04um, 979@0.21um, 1026@1.04um, 1625@5um",1276.171953277356,ZM_226600,KATP_channel_opener
1970,SN00737952,"1625@0.04um, 1329@0.21um, 756@1.04um, 1625@5um",1276.2577042674905,Liothyronine,Thyroid_hormone
1971,SN00734771,"1625@0.04um, 1625@0.21um, 619@1.04um, 1625@5um",1276.6230638027548,Rauwolscine_hydrochloride,alpha2_Adrenoceptor_antagonist
1972,SN00755894,"900@0.04um, 1625@0.21um, 1393@1.04um, 1305@5um",1276.922018383768,"L-692,585","Potent,_non-peptide_ghrelin_receptor_agonist"
1973,SN00750243,"1625@0.04um, 1625@0.21um, 1625@1.04um, 621@5um",1277.6530146717023,BMS_794833,"c-Met,_VEGFR,_Met,_Axl,_Flt"
1974,SN00737797,"760@0.04um, 1328@0.21um, 1625@1.04um, 1625@5um",1277.702073215373,Terconazole,Sterol_14-demethylase_inhibitor
1975,SN00755570,"1625@0.04um, 725@0.21um, 1625@1.04um, 1393@5um",1277.9061593981278,CGS_21680_hydrochloride,A2A_agonist
1976,SN00755791,"1625@0.04um, 1625@0.21um, 1625@1.04um, 622@5um",1278.1670574289506,trans-Triprolidine_hydrochloride,"Standard_H1_antagonist,_highly_potent"
1977,SN00736838,"1625@0.04um, 1625@0.21um, 851@1.04um, 1189@5um",1278.5111983879904,Dihydroergotamine_tartrate,Serotonine_antagonist
1978,SN00755655,"623@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1278.6804807328956,Cinanserin_hydrochloride,Selective_5-HT2_antagonist
1979,SN00734695,"1625@0.04um, 1375@0.21um, 1625@1.04um, 737@5um",1278.9961263952305,3-Tropanyl-indole-3-carboxylate_hydrochloride,Selective_5-HT3_serotonin_receptor_antagonist
1980,SN00734828,"1625@0.04um, 1245@0.21um, 1625@1.04um, 814@5um",1279.0134801278775,Loperamide_hydrochloride,Meperidine_congener_which_binds_to_opioid_receptors;_Ca2+_channel_antagonist
1981,SN00737939,"1625@0.04um, 624@0.21um, 1625@1.04um, 1625@5um",1279.1932863225297,Sulfamonomethoxine,Inhibitor_of_folic_acid_synthesis
1982,SN00735163,"1625@0.04um, 1212@0.21um, 837@1.04um, 1625@5um",1279.3332933696051,DCEBIO,Increases_epithelial_chloride_secretion_through_the_synergistic_activation_of_a_basolateral_membrane-located_K+_channel_(hlK1)_and_an_apical_membrane_Cl-_conductance
1983,SN00735169,"1484@0.04um, 1625@0.21um, 1536@1.04um, 724@5um",1279.6884849305923,Rufinamide,Broad-spectrum_anticonvulsant
1984,SN00742857,"1625@0.04um, 1625@0.21um, 625@1.04um, 1625@5um",1279.7054759291855,CX-4945,CK2
1985,SN00737219,"1625@0.04um, 626@0.21um, 1625@1.04um, 1625@5um",1280.217051276582,"Homatropine_hydrobromide_(R,S)",Muscarinic_antagonist
1986,SN00750382,"627@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1280.728014080871,MGCD0103(Mocetinostat),HDAC
1987,SN00738005,"1625@0.04um, 1288@0.21um, 1235@1.04um, 1041@5um",1280.7717178067908,Propofol,Glutamatergic_receptor_antagonist
1988,SN00737407,"1625@0.04um, 1266@0.21um, 1071@1.04um, 1223@5um",1281.2260190861157,Perindopril,NA
1989,SN00736855,"1625@0.04um, 890@0.21um, 1149@1.04um, 1625@5um",1281.9001297379846,Thimerosal,NA
1990,SN00756327,"1342@0.04um, 1539@0.21um, 806@1.04um, 1625@5um",1282.4631223906042,AM_251,Potent_CB1_antagonist._Also_GPR55_agonist
1991,SN00735139,"1625@0.04um, 1625@0.21um, 895@1.04um, 1145@5um",1282.5780795695075,"3,4-Dichloroisocoumarin",Serine_protease_inhibitor
1992,SN00750456,"1625@0.04um, 631@0.21um, 1625@1.04um, 1625@5um",1282.7657739276392,Eplerenone,RAAS
1993,SN00737335,"1625@0.04um, 1625@0.21um, 899@1.04um, 1141@5um",1282.8858550920506,Flecainide_acetate,NA
1994,SN00735307,"1625@0.04um, 1625@0.21um, 1625@1.04um, 632@5um",1283.273699496943,Icilin,Potent_agonist_at_the_CMR1_cold-_and_menthol-sensitive_receptor
1995,SN00755793,"1625@0.04um, 1333@0.21um, 1015@1.04um, 1237@5um",1284.191568410681,BW_723C86_hydrochloride,5-HT2B_agonist
1996,SN00735017,"1625@0.04um, 1625@0.21um, 1625@1.04um, 634@5um",1284.2877450921444,NG-Monomethyl-L-arginine_acetate,Nitric_oxide_synthase_inhibitor;_blocks_formation_of_endothelium-derived_relaxing_factor_(EDRF)
1997,SN00737780,"1625@0.04um, 1007@0.21um, 1024@1.04um, 1625@5um",1284.573739367551,Isoxicam,Cyclooxygenase_inhibitor
1998,SN00734612,"1625@0.04um, 1625@0.21um, 1625@1.04um, 635@5um",1284.7938684396775,(-)-Isoproterenol_hydrochloride,beta-Adrenoceptor_agonist;_increases_cytosolic_cAMP
1998,SN00737642,"1625@0.04um, 1625@0.21um, 635@1.04um, 1625@5um",1284.7938684396775,Catharanthine,NA
2000,SN00755620,"1625@0.04um, 1625@0.21um, 1397@1.04um, 739@5um",1284.9519677312244,Loreclezole_hydrochloride,Subtype-selective_GABAA_receptor_modulator
2001,SN00735471,"704@0.04um, 1625@0.21um, 1467@1.04um, 1625@5um",1285.0717482147563,"L-165,041",Peroxisome_proliferator-activated_receptor_(PPAR)_gamma_agonist
2002,SN00735311,"1625@0.04um, 1352@0.21um, 1209@1.04um, 1027@5um",1285.1585217850204,CP-335963,"aurora_2,_PDGF"
2003,SN00756023,"1625@0.04um, 1203@0.21um, 1625@1.04um, 859@5um",1285.2611507951651,Zebularine,DNA_methyltransferase_and_cytidine_deaminase_inhibitor
2004,SN00734973,"1625@0.04um, 1625@0.21um, 1625@1.04um, 636@5um",1285.2993943562724,Trimipramine_maleate,Serotonin_reuptake_inhibitor_that_also_blocks_norepinephrine_reuptake;_antidepressant
2005,SN00736882,"1625@0.04um, 1625@0.21um, 1625@1.04um, 638@5um",1286.3086604611883,Zomepirac_sodium_salt,Cyclooxygenase_inhibitor
2005,SN00737253,"638@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1286.3086604611883,Amikacin_hydrate,Ribosomal_protein_synthesis_inhibitor
2007,SN00756368,"639@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1286.812403914099,SC_514,IKK-2_inhibitor;_attenuates_NF-kappaB-induced_gene_expression
2008,SN00736867,"1625@0.04um, 1625@0.21um, 943@1.04um, 1102@5um",1287.0635895026403,Fusidic_acid_sodium_salt,Protein_synthesis_inhibitor_GTPase_coupled
2009,SN00737750,"1625@0.04um, 1625@0.21um, 1625@1.04um, 640@5um",1287.315556465335,Benzbromarone,Uric_acid_transport_inhibitor
2010,SN00736835,"1625@0.04um, 1321@0.21um, 788@1.04um, 1625@5um",1287.6088156509418,Ketorolac_tromethamine,Cyclooxygenase_Inhibitor
2011,SN00735176,"641@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1287.818119729698,BU99006,Irreversible_I2_imidazoline_binding_site_ligand
2012,SN00750183,"911@0.04um, 1145@0.21um, 1625@1.04um, 1625@5um",1288.2722398773697,PD153035_hydrochloride,EGFR
2013,SN00756415,"642@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1288.3200953150663,Nocodazole,Microtubule_inhibitor
2014,SN00735393,"724@0.04um, 1625@0.21um, 1625@1.04um, 1442@5um",1288.5540470690453,Roscovitine,"Potent,_selective_inhibitor_of_cyclin-dependent_kinases_(CDKs)"
2015,SN00742775,"788@0.04um, 1326@0.21um, 1625@1.04um, 1625@5um",1288.8254935797331,AC220,FLT3__FMS__cKIT__PDGFR
2016,SN00755872,"1291@0.04um, 1625@0.21um, 810@1.04um, 1625@5um",1289.0788944618425,Dihydroergotamine_mesylate,Partial_alpha_agonist._Non-selective
2017,SN00735007,"1208@0.04um, 1625@0.21um, 1625@1.04um, 866@5um",1289.2076955219702,"(-)-Scopolamine,n-Butyl-,_bromide",Cholinergic_receptor_antagonist
2018,SN00735102,"1625@0.04um, 1293@0.21um, 1104@1.04um, 1191@5um",1289.238247896401,5-Hydroxyindolacetic_acid,Serotonin_metabolite
2019,SN00737676,"644@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1289.322289845953,Chlorphensin_carbamate,NA
2020,SN00756533,"645@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1289.8225119729714,JX_401,"Potent,_reversible_p38alpha_inhibitor"
2021,SN00734564,"1625@0.04um, 1625@0.21um, 1625@1.04um, 647@5um",1290.8212138531183,L-Glutamic_acid_hydrochloride,Endogenous_excitatory_amino_acid_neurotransmitter
2022,SN00734839,"648@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1291.3196967472809,Fiduxosin_hydrochloride,alpha1-Adrenoceptor_antagonist
2023,SN00734988,"676@0.04um, 1560@0.21um, 1625@1.04um, 1625@5um",1291.797697827377,BNTX_maleate_salt_hydrate,BNTX_is_a_selective_d1_non_peptide_opioid_receptor_antagonist_BNTX_is_used_as_a_tool_for_the_study_of_various_function_of_opioid_receptors_including_alcohol_and_drug_dependence
2024,SN00734759,"1625@0.04um, 649@0.21um, 1625@1.04um, 1625@5um",1291.8176030270877,Naltrexone_hydrochloride,"Opioid_receptor_antagonist_with_greater_potency_and_longer_duration_of_action_than_its_N-allyl_congener,_naloxone"
2025,SN00735701,"1625@0.04um, 1115@0.21um, 1625@1.04um, 946@5um",1291.868127478932,Carbamazepine,Analgesic;_anticonvulsant
2026,SN00735447,"1625@0.04um, 1625@0.21um, 650@1.04um, 1625@5um",1292.3149342464574,PF-4708671,PF-4708671_is_a_selective_p70_ribosomal_S6_kinase_(S6K1)_inhibitor
2027,SN00734745,"1483@0.04um, 1085@0.21um, 1625@1.04um, 1069@5um",1293.0058504548435,Paroxetine_hydrochloride_hemihydrate_(MW_=_37483),Selective_serotonin_reuptake_inhibitor;_antidepressant_Sold_with_permission_of_GlaxoSmithKline_Actual_molecular_weight_=_37483_to_account_for_1/2_mole_of_water
2028,SN00755513,"1144@0.04um, 926@0.21um, 1625@1.04um, 1625@5um",1293.2602686329976,SB_205607_dihydrobromide,"delta1_selective,_high_affinity_non-peptide_agonist"
2029,SN00756496,"1625@0.04um, 1189@0.21um, 891@1.04um, 1625@5um",1293.2770544763964,4-Aminopyridine,Non-selective_KV_channel_blocker
2030,SN00750358,"1625@0.04um, 1625@0.21um, 652@1.04um, 1625@5um",1293.3078776867444,LY294002,PI3K
2031,SN00735451,"1625@0.04um, 1625@0.21um, 1019@1.04um, 1040@5um",1293.3872144277666,Aurothioglucose,Potent_PKC_iota_-_Par6_interaction_inhibitor;_Disrupts_a_rac1_signaling_pathway_required_for_growth_of_a_cancer_cell_line
2032,SN00735265,"1364@0.04um, 1625@0.21um, 958@1.04um, 1319@5um",1293.6580939063815,Rutaecarpine,Delayed_rectifier_K+_channel_blocker;_inhibits_platelet_aggregation;_vasoldilator
2033,SN00750369,"1625@0.04um, 1625@0.21um, 653@1.04um, 1625@5um",1293.8034929827975,BSI-201,PARP
2033,SN00755952,"1625@0.04um, 653@0.21um, 1625@1.04um, 1625@5um",1293.8034929827975,AG_555,Potent_EGFR-kinase_inhibitor
2035,SN00737334,"1501@0.04um, 1625@0.21um, 1625@1.04um, 707@5um",1293.828487401966,Mesoridazine_besylate,D_antagonist
2036,SN00735499,"1265@0.04um, 1408@0.21um, 1151@1.04um, 1368@5um",1294.0875241187484,I-OMe-Tyrphostin_AG_538,Insulin_growth_factor_1_(IGF-1)_receptor_protein_tyrosine_kinase_inhibitor
2037,SN00755647,"1411@0.04um, 1625@0.21um, 1625@1.04um, 753@5um",1294.2172384342168,DMAB-anabaseine_dihydrochloride,Partial_agonist_at_alpha7-containing_receptors_and_antagonist_at_alpha4beta2_neuronal_nicotinic_receptors
2038,SN00737199,"1079@0.04um, 1625@0.21um, 1625@1.04um, 987@5um",1294.974844119769,Methacycline_hydrochloride,Protein_synthesis_inhibitor
2039,SN00737478,"1488@0.04um, 1625@0.21um, 1625@1.04um, 718@5um",1296.010519130388,Famciclovir,viral_DNA_synthesis_and_replication_inhibitor
2040,SN00756198,"1625@0.04um, 1625@0.21um, 658@1.04um, 1625@5um",1296.273066144983,"L-689,560",Very_potent_NMDA_antagonist
2041,SN00750234,"1625@0.04um, 660@0.21um, 1625@1.04um, 1625@5um",1297.2569553284916,HMN-214,PLK
2041,SN00755828,"1625@0.04um, 1625@0.21um, 1625@1.04um, 660@5um",1297.2569553284916,Noscapine_hydrochloride,Tubulin_inhibitor;_induces_apoptosis
2043,SN00755527,"1625@0.04um, 1056@0.21um, 1017@1.04um, 1625@5um",1297.6958041759865,Galanthamine_hydrobromide,Cholinesterase_inhibitor
2044,SN00737616,"1625@0.04um, 1625@0.21um, 661@1.04um, 1625@5um",1297.7480615892086,Mizolastine,Blocking_H1_receptors
2045,SN00735294,"776@0.04um, 1625@0.21um, 1386@1.04um, 1625@5um",1298.174041148325,Tracazolate,Non-benzodiazepine_anxiolytic_which_has_a_high_differential_between_sedative_and_anxiolytic_doses
2046,SN00755785,"946@0.04um, 1137@0.21um, 1625@1.04um, 1625@5um",1298.1939562220994,Mianserin_hydrochloride,5-HT2_antagonist._Has_moderate_affinity_for_5-ht6
2047,SN00737196,"662@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1298.2386109346369,Prazosin_hydrochloride,Adrenergic_receptor_antagonist
2047,SN00755784,"1625@0.04um, 1625@0.21um, 1625@1.04um, 662@5um",1298.2386109346369,Oxymetazoline_hydrochloride,alpha1A_agonist
2049,SN00755847,"1625@0.04um, 958@0.21um, 1123@1.04um, 1625@5um",1298.2639534515351,(-)-Quinpirole_hydrochloride,Selective_D2-like_agonist
2050,SN00735433,"1625@0.04um, 1398@0.21um, 770@1.04um, 1625@5um",1298.452768816805,EGTA,Carboxypeptidase_B_inhibitor;_chelating_agent_useful_for_the_determination_of_calcium_in_the_presence_of_magnesium
2051,SN00735625,"1114@0.04um, 1625@0.21um, 1625@1.04um, 967@5um",1298.6873159850215,Genistein,Cytotoxic_inhibitor_of_tyrosine_kinase_and_topoisomerase_II_kinase
2052,SN00755761,"1625@0.04um, 663@0.21um, 1625@1.04um, 1625@5um",1298.7286048361518,Mexiletine_hydrochloride,"Na+_channel_blocker,_antiarrhythmic_agent"
2053,SN00756159,"1625@0.04um, 1047@0.21um, 1031@1.04um, 1625@5um",1299.3555907198768,ICI-89406,beta_antagonist
2054,SN00755708,"859@0.04um, 1625@0.21um, 1258@1.04um, 1625@5um",1299.7060301093045,NNC_05-2090_hydrochloride,GABA_uptake_inhibitor;_moderately_BGT-1_selective
2055,SN00734739,"1625@0.04um, 1426@0.21um, 1378@1.04um, 895@5um",1300.2033657362276,SC-57461A,SC-57461A_is_an_inhibitor_of_leukotriene_A4_hydrolase
2056,SN00737131,"667@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1300.6830552178278,Trimetazidine_dihydrochloride,NA
2057,SN00734603,"1625@0.04um, 943@0.21um, 1625@1.04um, 1151@5um",1301.1382278050805,(+)-Norfenfluramine_hydrochloride,"the_major_hepatic_metabolite_of_(+)-fenfluramine_and_is_primarily_responsible_for_the_anorexic_effect,_as_well_as_side_effects;_(+)-norfenfluramine_causes_vasoconstriction_and_a_blood_pressure_increase"
2058,SN00750436,"1625@0.04um, 799@0.21um, 1359@1.04um, 1625@5um",1301.2724694400076,Febuxostat,XAO
2059,SN00756336,"1625@0.04um, 1625@0.21um, 669@1.04um, 1625@5um",1301.6569855558703,FK_888,High_affinity_NK1_receptor_antagonist
2060,SN00735571,"1625@0.04um, 1625@0.21um, 670@1.04um, 1625@5um",1302.143132040454,Ethosuximide,Inhibits_voltage-gated_sodium_channels;_used_for_the_treatment_of_absence-type_seizures
2061,SN00734697,"1625@0.04um, 1625@0.21um, 885@1.04um, 1231@5um",1302.3478984412668,Promazine_hydrochloride,D2_dopamine_receptor_antagonist;_phenothiazine_antipsychotic
2062,SN00735006,"1625@0.04um, 1600@0.21um, 681@1.04um, 1625@5um",1302.3972073031275,Decamethonium_dibromide,Nicotinic_acetylcholine_receptor_partial_agonist;_depolarizing_neuromuscular_blocker
2063,SN00734937,"1625@0.04um, 875@0.21um, 1248@1.04um, 1625@5um",1303.1137947584268,Carbachol,Acetylcholine_receptor_agonist
2063,SN00736990,"672@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1303.1137947584268,Rimantadine_Hydrochloride,NA
2065,SN00735361,"1028@0.04um, 1625@0.21um, 1229@1.04um, 1406@5um",1303.4546354769216,SB-215505,Selective_5-HT2B_serotonin_receptor_antagonist;_100-fold_higher_affinity_at_2B_versus_2C
2066,SN00755869,"673@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1303.5983138214149,Naltriben_mesylate,Standard_delta2_selective_antagonist
2067,SN00750452,"1625@0.04um, 1114@0.21um, 982@1.04um, 1625@5um",1303.6945569642724,S-(+)-Rolipram,PDE
2068,SN00734499,"674@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1304.0822932305052,Suramin_sodium_salt,"P2X,_P2Y"
2069,SN00737815,"1625@0.04um, 1551@0.21um, 708@1.04um, 1625@5um",1304.9321963662014,Thiostrepton,NA
2070,SN00755461,"677@0.04um, 1625@0.21um, 1625@1.04um, 1625@5um",1305.531007509913,HTMT_dimaleate,H1_/_H2_agonist
2070,SN00755996,"1625@0.04um, 1625@0.21um, 677@1.04um, 1625@5um",1305.531007509913,Splitomicin,Sir2p_inhibitor
2072,SN00735226,"902@0.04um, 1625@0.21um, 1223@1.04um, 1625@5um",1306.4263499136239,2-Hydroxysaclofen,GABA-B_receptor_antagonist
2073,SN00734823,"1625@0.04um, 1625@0.21um, 679@1.04um, 1625@5um",1306.4941442825857,"ICI_204,448_hydrochloride",kappa_Opioid_receptor_agonist_that_does_not_cross_the_blood_brain_barrier
