Combined_rank,name,Rank_at_dose,Rank_product_metric,Drug.Name,Main.Target
1793,SN00735130,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Milrinone,Phosphodiesterase_III_inhibitor
1793,SN00735133,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Kainic_acid,Excitatory_amino_acid_receptor_agonist_selective_for_the_kainate_glutamate_receptor_subtype;_conformationally_restricted_analog_of_L-glutamic_acid
1793,SN00735134,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,N-Phenylanthranilic_acid,Cl-_channel_blocker
1793,SN00735136,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CBIQ,Activates_cystic_fibrosis_transmembrane_conductance_regulator_(CFTR)_and__the_intermediate-conductance_calcium-sensitive_K+_channel
1793,SN00735137,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Alloxazine,Selective_A2b_adenosine_receptor_antagonist
1793,SN00735138,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Cantharidic_Acid,Protein_phosphatase_1_(PP1)_and_2A_(PP2A)_inhibitor
1793,SN00735140,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,N-Succinyl-L-proline,Potent_and_specific_angiotensin_converting_enzyme_(ACE)_inhibitor
1793,SN00735142,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Rhodblock_6,Rhodblock_6_is_an_inhibitor_of_the_Rho_Kinase_pathway
1793,SN00735143,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"2,3-Dimethoxy-1,4-naphthoquinone",Redox_cycling_agent_used_to_study_role_of_ROS_(reactive_oxygen_species)
1793,SN00735144,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"3,7-Dimethyl-1-propargylxanthine",A2_adenosine_receptor_antagonist
1793,SN00735145,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,NG-Nitro-L-arginine,Potent_nitric_oxide_synthase_inhibitor
1793,SN00735146,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,5-Hydroxy-L-tryptophan,Serotonin_precursor;_antidepressant;_anti-epileptic
1793,SN00735147,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,S-Nitroso-N-acetylpenicillamine,Nitric_oxide_donor;_activates_soluble_guanylyl_cyclase
1793,SN00735150,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,3-Isobutyl-1-methylxanthine,Potent_phosphodiesterase_inhibitor;_more_active_than_theophylline_at_adenosine_receptors
1793,SN00735151,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,L-Buthionine-sulfoximine,Glutathione_synthesis_inhibitor
1793,SN00735157,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,N-Methyl-beta-carboline-3-carboxamide,GABA-A_receptor_antagonist
1793,SN00735158,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Genipin,"Stimulates_insulin_secretion_in_UCP2-dependent_manner_(Uncoupling_protein_2)_Genipin_is_a_protein,_collagen,_gelatin,_and_chitosan_cross-linker"
1793,SN00735159,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,S-(-)-Carbidopa,Peripherally_active_L-aromatic_amino_acid_decarboxylase_inhibitor;_used_in_combination_with_levodopa_for_the_treatment_of_Parkinson`s_Disease
1793,SN00735161,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Ibudilast,Phosphodiesterase_IV_(PDE_IV)_inhibitor
1793,SN00735162,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Diazoxide,Activator_of_ATP-dependent_K+_channels_in_both_vascular_smooth_muscle_and_pancreatic_beta-cells;_antihypertensive
1793,SN00735163,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,DCEBIO,Increases_epithelial_chloride_secretion_through_the_synergistic_activation_of_a_basolateral_membrane-located_K+_channel_(hlK1)_and_an_apical_membrane_Cl-_conductance
1793,SN00735167,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tyrphostin_AG_112,Protein_tyrosine_kinase_inhibitor
1793,SN00735168,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Sepiapterin,Cofactor_of_nitric_oxide_synthase;_intracellularly_converted_to_tetrahydrobiopterin
1793,SN00735170,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Felbamate,Anticonvulsant;_glutamate_receptor_antagonist
1793,SN00735171,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,SU_5416,Potent_and_selective_VEGFR_PTK_inhibitor;_inhibits_VEGF-induced_angiogenesis
1793,SN00735172,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Imazodan,Selective_phosphodiesterase_II_(PDEII)_inhibitor
1793,SN00735173,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,O6-benzylguanine,"Irreversible_inhibitor_of_the_mammalian_DNA_repair_protein,_O6-alkylguanine-DNA_alkyltransferase"
1793,SN00735175,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,beta-Lapachone,Induces_apoptosis_in_HL-60_cells;_anticancer_agent
1793,SN00735177,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Droxinostat,"HDAC3,_HDAC6,_and_HDAC8"
1793,SN00735181,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Piceatannol,Non-receptor_kinase_Syk_and_Lck_inhibitor
1793,SN00735182,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,BRL_50481,Phosphodiesterase_7_(PDE7)_inhibitor
1793,SN00735185,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Hispidin,Potent_protein_kinase_C-beta_inhibitor
1793,SN00735188,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Nefiracetam,Pyrrolidonetype_nootropic_agent_with_various_pharmacologic_as_well_as_cognition-enhancing_effects
1793,SN00735189,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Ellipticine,Cytochrome_P450_(CYP1A1)and_DNA_topoisomerase_II_inhibitor
1793,SN00735190,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CPCCOEt,Selective_non-competitive_mGlu1_glutamate_receptor_antagonist
1793,SN00735191,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CX_546,Positive_AMPA_glutamate_receptor_modulator;_more_potent_than_1-BCP
1793,SN00735193,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,6-Hydroxymelatonin,Melatonin_metabolite_with_agonist_activity
1793,SN00735196,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,S(-)-Pindolol,Beta_adrenergic_receptor_antagonist;_vasodilator_Non-selective_5-HT1_serotonin_receptor_ligand
1793,SN00735197,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Bay_11-7085,Inhibits_cytokine_induced_IkB_(Inhibitor_of_NFkB)_phosphorylation
1793,SN00735200,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Phaclofen,GABA-B_receptor_antagonist
1793,SN00735201,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"1,3-Dipropyl-7-methylxanthine",Caffeine_analog_with_some_selectivity_for_A2_adenosine_receptors
1793,SN00735202,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,NU6027,Selective_cyclin-dependent_kinase-2_(CDK2)_inhibitor
1793,SN00735208,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,KRM-III,"KRM-III_is_an_inhibitor_of_T_cell_antigen_receptor_(TCR),_an_inhibitor_of_phorbol_myristate_acetate_(PMA)_/ionomycin-induced_nuclear_factor_of_activated_T_cells_(NFAT)_activation_and_T_cell_proliferation"
1793,SN00735209,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Cimetidine,H2_Histamine_receptor_antagonist;_anti-ulcer_agent
1793,SN00735210,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,DL-Thiorphan,Enkephalinase_inhibitor
1793,SN00735212,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tomoxetine,Norepinephrine_reuptake_blocker
1793,SN00735214,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"1,3-Dimethyl-8-phenylxanthine",Selective_A1_adenosine_receptor_antagonist
1793,SN00735218,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,(±)-Thalidomide,Selective_inhibitor_of_the_biosynthesis_of_tumor_necrosis_factor_a_(TNF-alpha);_angiogenesis_inhibitor
1793,SN00735220,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,cis-(Z)-Flupenthixol_dihydrochloride,Dopamine_receptor_antagonist;_antipsychotic
1793,SN00735222,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,SMER28,Small_molecule_modulator_of_mammalian_autophagy
1793,SN00735224,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,AFMK,Melatonin_metabolite;_antioxidant;_free_radical_scavenger;_inhibits_LPS-mediated_production_of_TNFalpha_and_IL-8_in_neutrophils
1793,SN00735226,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,2-Hydroxysaclofen,GABA-B_receptor_antagonist
1793,SN00735227,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,8-Methoxymethyl-3-isobutyl-1-methylxanthine,Selective_inhibitor_of_Ca2+-calmodulin-dependent_phosphodiesterase_(PDE_I)
1793,SN00735228,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,S(-)-Atenolol,beta1_adrenoceptor_antagonist
1793,SN00735229,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Fenobam,"Potent,_selective,_noncompetitive_glutamate_mGluR5_receptor_antagonist"
1793,SN00735230,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,6-Chloromelatonin,Melatonin_receptor_agonist
1793,SN00735231,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Adenosine,Endogenous_neurotransmitter_and_neuromodulator
1793,SN00735232,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"PD_98,059",Specific_inhibitor_of_the_activation_of_mitogen-activated_protein_kinase_kinase_(MAPKK)
1793,SN00735233,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tyrphostin_51,EGFR_tyrosine_kinase_inhibitor
1793,SN00735237,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Apigenin,Arrests_cell_cycle_at_G2/M_phase
1793,SN00735238,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Emodin,p56lck_Tyrosine_kinase_inhibitor
1793,SN00735239,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Estrone,Luteolytic_estrogen_produced_by_the_corpus_luteum
1793,SN00735240,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Zaprinast,Selective_cGMP-phosphodiesterase_type_V_inhibitor
1793,SN00735241,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,PHA-543613,PHA-543613_is_a_potent_selective_a7_nAChR_agonist
1793,SN00735247,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CNQX_disodium,"Potent,_competitive_AMPA/kainate_glutamate_receptor_antagonist"
1793,SN00735249,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Ro_41-0960,"Specific,_reversible,_orally-active_COMT-inhibitor"
1793,SN00735251,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Indirubin-3`-oxime,Cyclin-dependent_kinase_inhibitor;_ATP_competitive;_antiproliferative
1793,SN00735253,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,T0070907,T0070907_is_very_similar_in_structure_and_activity_to_the_PPARgamma_antagonist_GW9662_T0070907_is_more_potent_and_has_higher_selectivity_for_PPAR-gamma_over_all_other_subtypes_(about_800-fold)
1793,SN00735254,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tyrphostin_AG_494,Protein_tyrosine_kinase_inhibitor_Inhibits_EGF-receptor_kinase_activity
1793,SN00735258,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Oleic_Acid,Activates_protein_kinase_C_in_hepatocytes;_uncouples_oxidative_phosphorylation
1793,SN00735263,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CGS-15943,"Highly_potent,_non-selective_A1_adenosine_receptor_antagonist"
1793,SN00735265,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Rutaecarpine,Delayed_rectifier_K+_channel_blocker;_inhibits_platelet_aggregation;_vasoldilator
1793,SN00735266,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,RepSox,"RepSox_Inhibits_TGF-beta_receptor_signaling_Retroviral_transduction_of_Sox2,_Oct4,_and_Klf4_genes_results_in_direct_reprogramming_of_somatic_cells_into_induced_pluripotent_stem_cells_(iPSCs)"
1793,SN00735269,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Ciprofibrate,Peroxizome_proliferator;specific_ligand_for_the_nuclear_peroxisome_proliferator-activated_receptor_alpha_(PPARalpha)
1793,SN00735270,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,LE_300,"Potent,_selective_D1_dopamine_receptor_antagonist"
1793,SN00735271,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CGP-13501,Positive_allosteric_modulator_of_GABA-B_receptors
1793,SN00735272,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"UK_14,304",alpha2_Adrenoceptor_agonist
1793,SN00735273,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CGP-7930,Positive_allosteric_modulator_of_GABA-B_receptors
1793,SN00735274,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,N2-Ethyl-2`-deoxyguanosine,"N2-Et-dG,_an_adduct_between_DNA_and_the_first_metabolite_of_ethanol_(acetaldehyde),_strongly_blocks_transcription_by_RNA_polymerases_(RNAPs),_including_mammalian_RNAPII_and_yeast_RNAPII,_E_coli_RNAP,_as_well_as_T7_RNAP"
1793,SN00735276,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,IMS2186,"IMS2186_is_an_anti-proliferative_and_anti-angiogenic_The_proposed_mechanism_action,_under_investigation,_is_blocking_the_cell_cycle_at_G2_and_inhibition_of_the_production_of_PGE2/TNF-a"
1793,SN00735278,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tyrphostin_AG_538,Insulin_growth_factor_1_(IGF-1)_receptor_protein_tyrosine_kinase_inhibitor
1793,SN00735279,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Nialamide,Monoamine_oxidase_inhibitor
1793,SN00735281,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Artemether,Artemether_is_a_methyl_ether_derivative_of_artemisinin_It_is_used_against_multi-drug_resistant_strains_of_falciparum_malaria
1793,SN00735282,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Imipenem_monohydrate,broad_spectrum_beta-lactam_antibiotic
1793,SN00735283,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,5-(N-Ethyl-N-isopropyl)amiloride,Selective_blocker_of_Na+/H+_antiport
1793,SN00735284,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Cisplatin,"Induces_intrastrand_DNA_crosslinks;_effects_are_regulated_by_kinases,_phosphatases_and_Ca2+/calmodulin"
1793,SN00735286,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Nocodazole,Disrupts_microtubules_by_binding_to_beta-tubulin
1793,SN00735287,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,DL-erythro-Dihydrosphingosine,"Protein_kinase_C,_phospholipase_A2,_and_phospholipase_D_inhibitor"
1793,SN00735288,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,2-Chloroadenosine,Adenosine_receptor_agonist_with_selectivity_for_A1_over_A2
1793,SN00735290,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,2-methoxyestradiol,Inhibitor_of_angiogenesis_and_endothelial_cell_proliferation
1793,SN00735292,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,(±)-Taxifolin,"Flavonoid,_antioxidant"
1793,SN00735294,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tracazolate,Non-benzodiazepine_anxiolytic_which_has_a_high_differential_between_sedative_and_anxiolytic_doses
1793,SN00735295,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,AS-252424,A_potent_and_selective_phosphoinositide_3-kinase_PI3Kgamma_inhibitor
1793,SN00735298,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,5-Bromo-2`-deoxyuridine,Thymidine_analog;_incorporated_into_DNA_during_S-phase_of_cell_cycle
1793,SN00735299,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,JL-18,Clozapine_analog_which_is_25_fold_selective_for_the_D4_dopamine_receptor_versus_the_D2_dopamine_receptor
1793,SN00735301,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,5`-N-Ethylcarboxamidoadenosine,Potent_adenosine_receptor_agonist_with_equal_affinity_at_A1_and_A2_receptors
1793,SN00735302,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tyrphostin_AG_698,EGFR_protein_tyrosine_kinase_inhibitor
1793,SN00735304,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CP-226269,CP-226269_is_a_D4_dopamine_receptor_agonist_with_EC50_of_32_nM
1793,SN00735305,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,NSC_95397,"Selective,_irreversible_Cdc25_dual_specificity_phosphatase_inhibitor"
1793,SN00735307,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Icilin,Potent_agonist_at_the_CMR1_cold-_and_menthol-sensitive_receptor
1793,SN00735308,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,IC_261,Casein_kinase-1_(CK-1delta/epsilon)_inhibitor
1793,SN00735309,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Staurosporine_aglycone,K-252c_is_a_PKC_inhibitor_active_at_submicromolar_concentrations
1793,SN00735311,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CP-335963,"aurora_2,_PDGF"
1793,SN00735314,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,YM_976,Phosphodiesterase_type_IV_(PDE4)_inhibitor_Exhibits_anti-inflammatory_activity_without_emesis
1793,SN00735316,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Progesterone,Suppresses_ovulation;_induces_maturation_and_secretory_activity_of_the_uterine_endothelium
1793,SN00735319,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tyrphostin_AG_879,Tyrosine_kinase_nerve_growth_factor_receptor_(TrkA)_inhibitor;_inhibits_140_trk_protooncogene_and_HER-2
1793,SN00735321,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Diclofenac_sodium,Cyclooxygenase_inhibitor;_anti-inflammatory
1793,SN00735323,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,5alpha-Pregnan-3alpha-ol-20-one,Positive_allosteric_modulator_of_GABA-A_chloride_channels
1793,SN00735324,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,D-ribofuranosylbenzimidazole,Inhibitor_of_RNA_synthesis;_chain_terminator
1793,SN00735325,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"(R,R)-cis-Diethyl_tetrahydro-2,8-chrysenediol",Potent_estrogen_receptor_beta_antagonist;_potent_partial_agonist_at_estrogen_receptor_alpha
1793,SN00735326,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Lonidamine,"Inhibits_the_energy_metabolism_of_neoplastic_cells_by_interfering_with_mitochondrial_hexokinase,_cellular_respiration,_and_glycolysis;_damages_cell_and_mitochondrial_membranes"
1793,SN00735328,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,1-benzoyl-5-methoxy-2-methylindole-3-acetic_acid,Putative_inhibitor_of_multidrug_resistance-associated_protein_1_(MRP1)
1793,SN00735329,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,5HPP-33,5HPP-33_is_a_thalidomide_derivative_which_was_reported_to_be_active_as_anticancer_agent_through_stabilization_of_the_microtubules
1793,SN00735330,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Acetohexamide,Stimulates_insulin_release
1793,SN00735331,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,N-Oleoylethanolamine,Ceramidase_inhibitor;_inhibits_sphingolipid_signaling_pathway
1793,SN00735334,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Kenpaullone,"CDK1,_CDK2,_CDK5"
1793,SN00735335,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tranilast,Inhibits_LTC4_and_PGE2_formation_but_does_not_inhibit_cyclooxygenase_or_lipoxygenase_activity;_anti-asthma_drug
1793,SN00735338,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,DAPH,"Protein_tyrosine_kinase_inhibitor,_specific_for_EGFR;_Also_inhibits_amyloid_beta_fibril_formation"
1793,SN00735339,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,SB_205384,GABA-A_receptor_modulator_selective_for_the_alpha3beta2gamma2_subunit_combination
1793,SN00735341,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Furosemide,"Na+,K+,Cl-_cotransport"
1793,SN00735344,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Z-L-Phe_chloromethyl_ketone,Bovine_chymotrypsin_A-gamma_inhibitor
1793,SN00735345,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"5alpha-Pregnan-3alpha-ol-11,20-dione",Neurosteroid_that_acts_as_a_positive_allosteric_modulator_of_the_GABA-A_receptor;_anesthetic
1793,SN00735346,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Ganaxolone,Positive_allosteric_modulator_of_GABA-A_receptors
1793,SN00735350,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Phenylbenzene-omega-phosphono-alpha-amino_acid,Selective_strychnine-sensitive_glycine_receptor_antagonist
1793,SN00735352,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,S-Nitrosoglutathione,Nitric_oxide_donor_in_vivo
1793,SN00735355,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"7,7-Dimethyl-(5Z,8Z)-eicosadienoic_acid",Phospholipase_A2_and_lipoxygenase_inhibitor
1793,SN00735357,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,AMG_9810,"Potent,_non-vanilloid,_antagonist_of_the_TRPV1_receptor"
1793,SN00735359,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Famotidine,H2_Histamine_receptor_antagonist
1793,SN00735361,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,SB-215505,Selective_5-HT2B_serotonin_receptor_antagonist;_100-fold_higher_affinity_at_2B_versus_2C
1793,SN00735364,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,DPO-1,Blocker_of_the_IKur_ultrarapid_delayed_rectifier_current_and_Kv15_potassium_channel
1793,SN00735365,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"L-741,626",Selective_D2_dopamine_receptor_antagonist
1793,SN00735368,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Tetraisopropyl_pyrophosphoramide,Selective_inhibitor_of_butyrylcholinesterase
1793,SN00735370,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,BBMP,Mitochondrial_permeability_transition_pore_(PTP)_inhibitor_PTP_inhibitors_and_mitochondrial_depolarization_are_potential_therapeutics_for_neurodegenerative_diseases
1793,SN00735371,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,SB-525334,A_potent_activin_receptor-like_kinase_(ALK5)/_type_I_TGF§-receptor_kinase_inhibitor
1793,SN00735372,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,1-(4-Chlorobenzyl)-5-methoxy-2-methylindole-3-acetic_acid,NSAID;_putative_inhibitor_of_multidrug_resistance-associated_protein_1_(MRP1)
1793,SN00735375,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Corticosterone,Glucocorticoid_secreted_by_the_adrenal_cortex;_activates_both_mineralcorticoid_and_glucocorticoid_receptors
1793,SN00735377,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Furafylline,Cytochrome_P4501A2_inhibitor
1793,SN00735379,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Eliprodil,NR2B_selective_NMDA_receptor_antagonist_(polyamine_site);_potential_clinical_use_to_treat_both_acute_and_chronic_pain
1793,SN00735383,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,N6-Cyclohexyladenosine,Selective_A1_adenosine_receptor_agonist
1793,SN00735384,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,PAPP,Selective_5-HT1A_serotonin_receptor_agonist
1793,SN00735386,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Vinpocetine,Ca2+_/calmodulin-dependent_phosphodiesterase1_(PDE1)_inhibitor
1793,SN00735387,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,UCL_2077,Slow_afterhyperpolarization_(sAHP)_channel_blocker
1793,SN00735388,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,IPA-3,"allosteric_inhibitor_of_Pak1,_binds_to_autoinhibitory_domain_of_Pak1_(p21_activated_kinase)"
1793,SN00735393,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Roscovitine,"Potent,_selective_inhibitor_of_cyclin-dependent_kinases_(CDKs)"
1793,SN00735394,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,BIO,"Potent,_selective,_reversible,_and_ATP-competitive_glycogen_synthase_kinase_3alpha/beta_(GSK-3alpha/beta)_inhibitor"
1793,SN00735395,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,(±)-Bay_K_8644,L-type_Ca2+_channel_agonist
1793,SN00735396,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,U-69593,Selective_kappa_opioid_receptor_agonist
1793,SN00735397,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,R(+)-IAA-94,Potent_Cl-_channel_inhibitor
1793,SN00735402,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Cambinol,Sirtuin_(Human_Silent_Information_Regulator)_Type_1/2_Inhibitor
1793,SN00735403,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Cortisone,Anti-inflammatory;_corticosterone_analog
1793,SN00735404,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,HEMADO,A3_adenosine_receptor_agonist
1793,SN00735407,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,"L-701,324",Selective_antagonist_at_the_glycine_site_of_the_NMDA_glutamate_receptor
1793,SN00735408,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Metolazone,Diuretic;_antihypertensive
1793,SN00735409,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Cefaclor,Semi-synthetic_cephalosporin_antibiotic;_interferes_with_cell_wall_synthesis
1793,SN00735410,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,CP-471474,CP-471474_is_a_broad_spectrum_inhibitor_of_matrix_metalloproteinases
1793,SN00735412,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,Cilostazol,Specific_type_III_phosphodiesterase_(PDE)_inhibitor
1793,SN00735414,"773@0.04um, 773@0.21um, 773@1.04um, 773@5um",773,G15,Selective_GPR30_antagonist_with_little_to_no_binding/activity_towards_classical_estrogen_receptors_ER?/ER?
