Combined_rank,name,Rank_at_dose,Rank_product_metric,Drug.Name,Main.Target
2286,SN00737024,"879@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1247.5507711537962,Levamisole_hydrochloride,Alkaline_phosphatase_inhibitor
2286,SN00742858,"1402@0.04um, 1402@0.21um, 1402@1.04um, 879@5um",1247.5507711537962,INCB424-Analogue,JAK1/JAK2
2286,SN00756287,"1402@0.04um, 879@0.21um, 1402@1.04um, 1402@5um",1247.5507711537962,NNC_63-0532,Potent_non-peptide_NOP_agonist;_brain_penetrant
2290,SN00737049,"1028@0.04um, 1199@0.21um, 1402@1.04um, 1402@5um",1247.604927186696,Triprolidine_hydrochloride,H1_antagonist
2291,SN00737340,"880@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1247.905440918451,Oxantel_pamoate,"Fumarate_reductase_inhibitor,_Neuromuscular_depolarizing_agent"
2291,SN00755457,"1402@0.04um, 1402@0.21um, 880@1.04um, 1402@5um",1247.905440918451,PG-9_maleate,Presynaptic_cholinergic_modulator
2293,SN00737734,"1215@0.04um, 1402@0.21um, 1016@1.04um, 1402@5um",1248.077354493236,Thioguanosine,Antimetabolite
2294,SN00755614,"1402@0.04um, 1402@0.21um, 1086@1.04um, 1137@5um",1248.1637900665216,Dihydrexidine_hydrochloride,Selective_D1-like_agonist
2295,SN00742810,"881@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1248.2598085364227,RHO-15_(GSK429286A),ROCK
2295,SN00750322,"1402@0.04um, 881@0.21um, 1402@1.04um, 1402@5um",1248.2598085364227,PD318088,MEK
2297,SN00734782,"1402@0.04um, 1256@0.21um, 1402@1.04um, 984@5um",1248.4472333843735,Bepridil_hydrochloride,"Non-selective_Ca2+_channel_blocker_which_stimulates_the_binding_of_1,4-dihydropyridine-based_drugs_to_Ca2+_channels;_anti-anginal"
2298,SN00755824,"1261@0.04um, 1009@0.21um, 1364@1.04um, 1402@5um",1248.941679873098,Naftopidil_hydrochloride,alpha1_antagonist
2299,SN00735129,"1402@0.04um, 883@0.21um, 1402@1.04um, 1402@5um",1248.9676397301384,"(±)-3-(3,4-dihydroxyphenyl)-2-methyl-DL-alanine",L-aromatic_amino_acid_decarboxylase_inhibitor;_antihypertensive
2300,SN00737015,"1402@0.04um, 1402@0.21um, 968@1.04um, 1280@5um",1249.2384377706826,Valacyclovir_hydrochloride,inhibitor_of_viral_DNA_polymerase
2301,SN00755597,"1402@0.04um, 1402@0.21um, 1402@1.04um, 884@5um",1249.3211045001267,WAY_629_hydrochloride,Selective_5-HT2C_agonist
2302,SN00734549,"1402@0.04um, 1402@0.21um, 1154@1.04um, 1075@5um",1249.618871125967,Cysteamine_hydrochloride,"Induces_duodenal_ulcers_in_rats,_potent_depletion_of_prolactin_concentrations_in_pituitary_tissue_in_vivo_and_in_vitro_and_depletion_of_somatostatin_concentrations"
2303,SN00756124,"1266@0.04um, 980@0.21um, 1402@1.04um, 1402@5um",1249.6516074263593,2-TEDC,"5-,_12-,_15-Lipoxygenase_inhibitor"
2304,SN00736975,"1402@0.04um, 1402@0.21um, 885@1.04um, 1402@5um",1249.674269511936,Sibutramine_HCl,neurotransmitter_reuptake_inhibitor
2304,SN00750255,"1402@0.04um, 885@0.21um, 1402@1.04um, 1402@5um",1249.674269511936,GSK461364,PLK
2306,SN00737412,"1342@0.04um, 1402@0.21um, 925@1.04um, 1402@5um",1249.8202844977206,Mephenytoin,NA
2307,SN00756297,"1402@0.04um, 1402@0.21um, 1037@1.04um, 1200@5um",1250.5872810443211,AQ-RA_741,"Selective,_high_affinity_M2_antagonist"
2308,SN00755986,"941@0.04um, 1402@0.21um, 1323@1.04um, 1402@5um",1250.723683688919,"(RS)-3,5-DHPG",Selective_group_I_mGlu_agonist
2309,SN00756423,"890@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1251.4356188713236,Bestatin,Aminopeptidase_inhibitor
2310,SN00734946,"1402@0.04um, 1402@0.21um, 891@1.04um, 1402@5um",1251.7869977123119,Succinylcholine_chloride,Nicotinic_acetylcholine_receptor_antagonist
2311,SN00737794,"1402@0.04um, 1187@0.21um, 1053@1.04um, 1402@5um",1251.96958781594,Nitrofural,Bacterial_DNA_damage
2312,SN00737613,"1402@0.04um, 1402@0.21um, 892@1.04um, 1402@5um",1252.1380809042284,Voriconazole,Ergosterol_synthesis_inhibitor
2312,SN00756275,"892@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1252.1380809042284,Purvalanol_B,Cyclin-dependent_kinase_inhibitor
2314,SN00755648,"1402@0.04um, 1332@0.21um, 1402@1.04um, 939@5um",1252.179129835669,"YM_298198,_Desmethyl-",Derivative_of_mGlu1_antagonist_YM_298198
2315,SN00734463,"1079@0.04um, 1160@0.21um, 1402@1.04um, 1402@5um",1252.4023253140185,Furegrelate_sodium,Thromboxane_synthetase_inhibitor
2316,SN00756477,"894@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1252.839362658204,CI_976,Acyl-CoA:cholesterol_acyltransferase_(ACAT)_inhibitor
2317,SN00738002,"1402@0.04um, 1402@0.21um, 895@1.04um, 1402@5um",1253.189562374487,Rolipram,Phosphodiesterase_inhibitor
2317,SN00756497,"1402@0.04um, 895@0.21um, 1402@1.04um, 1402@5um",1253.189562374487,3-Aminobenzamide,PARP_inhibitor
2319,SN00755563,"1402@0.04um, 1137@0.21um, 1402@1.04um, 1105@5um",1253.5876140933576,W-13_hydrochloride,Calmodulin_antagonist
2320,SN00735311,"897@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1253.8890823579204,CP-335963,"aurora_2,_PDGF"
2320,SN00756448,"1402@0.04um, 1402@0.21um, 897@1.04um, 1402@5um",1253.8890823579204,FPL_64176,Potent_activator_of_Ca2+_channels_(L-type)
2322,SN00755494,"1402@0.04um, 1402@0.21um, 1402@1.04um, 899@5um",1254.587433551685,UB_165_fumarate,Subunit_selective_nAChR_agonist
2323,SN00735047,"1402@0.04um, 1402@0.21um, 1402@1.04um, 900@5um",1254.9361722743283,Allopurinol,Xanthine_oxidase_inhibitor;_inhibits_the_final_step_in_uric_acid_biosynthesis
2323,SN00737171,"1402@0.04um, 1402@0.21um, 900@1.04um, 1402@5um",1254.9361722743283,Eucatropine_hydrochloride,Anticholinergic
2323,SN00756400,"1402@0.04um, 900@0.21um, 1402@1.04um, 1402@5um",1254.9361722743283,Rolipram,PDE4_inhibitor
2326,SN00750215,"1163@0.04um, 1402@0.21um, 1085@1.04um, 1402@5um",1254.9498472547727,Naftopidil_Dihydrochloride,adrenergic_receptor
2327,SN00755806,"1258@0.04um, 1402@0.21um, 1004@1.04um, 1402@5um",1255.2423847483021,Betaxolol_hydrochloride,Selective_beta1_antagonist
2328,SN00756457,"901@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1255.2846205023434,(±)-Bay_K_8644,Ca2+-channel_activator_(L-type)
2329,SN00735172,"902@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1255.6327787997193,Imazodan,Selective_phosphodiesterase_II_(PDEII)_inhibitor
2329,SN00735470,"1402@0.04um, 1402@0.21um, 902@1.04um, 1402@5um",1255.6327787997193,TCPOBOP,Constitutive_androstane_receptor_(CAR)_agonist;_most_potent_known_member_of_the_phenobarbital-like_class_of_CYP-inducing_agents
2331,SN00734799,"903@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1255.980647728727,Trequinsin_hydrochloride,Phosphodiesterase_III_(PDE_III)_inhibitor
2332,SN00750198,"1093@0.04um, 1402@0.21um, 1402@1.04um, 1159@5um",1256.1743067720995,Terbinafine_hydrochloride,COX
2333,SN00756037,"1402@0.04um, 1402@0.21um, 905@1.04um, 1402@5um",1256.6755197221676,DPN,Highly_potent_ERbeta_agonist
2334,SN00755709,"1402@0.04um, 1402@0.21um, 1265@1.04um, 1004@5um",1256.9849167948478,RS_67506_hydrochloride,5-HT4_partial_agonist
2335,SN00734851,"1402@0.04um, 906@0.21um, 1402@1.04um, 1402@5um",1257.0225239026115,3-Morpholinosydnonimine_hydrochloride,Nitric_oxide_donor
2336,SN00755964,"1402@0.04um, 1402@0.21um, 907@1.04um, 1402@5um",1257.3692409467233,Cyclosporin_A,Calcineurin_inhibitor
2337,SN00735548,"1165@0.04um, 1092@0.21um, 1402@1.04um, 1402@5um",1257.5091325005787,Fulvestrant,Selective_estrogen_receptor_downregulator_(SERD)_First_pure_antiestrogen_with_no_agonistic_activity_both_in_vitro_and_in_vivo
2338,SN00734872,"1402@0.04um, 1402@0.21um, 1402@1.04um, 908@5um",1257.7156714082857,Arecoline_hydrobromide,Acetylcholine_receptor_agonist
2338,SN00735419,"1402@0.04um, 908@0.21um, 1402@1.04um, 1402@5um",1257.7156714082857,SU_6656,Selective_Src_family_kinase_inhibitor
2338,SN00737976,"908@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1257.7156714082857,Oxybenzone,Photosensitizer
2338,SN00755640,"1402@0.04um, 1402@0.21um, 908@1.04um, 1402@5um",1257.7156714082857,DAU_5884_hydrochloride,M3_receptor_antagonist
2342,SN00734665,"1017@0.04um, 1402@0.21um, 1402@1.04um, 1252@5um",1257.7818609127623,Mianserin_hydrochloride,Serotonin_receptor_antagonist
2343,SN00737819,"1402@0.04um, 1402@0.21um, 1402@1.04um, 909@5um",1258.0618158394052,Tenoxicam,Cyclooxygenase_inhibitor
2343,SN00755759,"1402@0.04um, 1402@0.21um, 909@1.04um, 1402@5um",1258.0618158394052,Octopamine_hydrochloride,Invertebrate_biogenic_amine:_activates_beta3_adrenoceptors
2345,SN00737170,"1098@0.04um, 1322@0.21um, 1232@1.04um, 1402@5um",1258.3403680998015,Cloperastine_hydrochloride,Histamine_antagonist
2346,SN00734624,"1003@0.04um, 1402@0.21um, 1272@1.04um, 1402@5um",1258.4066884373071,(-)-Quinpirole_hydrochloride,Selective_D2-like_dopamine_receptor_agonist_with_some_selectivity_for_D3_sites
2347,SN00735375,"910@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1258.4076747905187,Corticosterone,Glucocorticoid_secreted_by_the_adrenal_cortex;_activates_both_mineralcorticoid_and_glucocorticoid_receptors
2348,SN00737154,"1402@0.04um, 931@0.21um, 1371@1.04um, 1402@5um",1258.5509179663716,Todralazine_hydrochloride,NA
2349,SN00755502,"1402@0.04um, 973@0.21um, 1313@1.04um, 1402@5um",1258.8338089635513,Zamifenacin_fumarate,Selective_M3_antagonist
2350,SN00742839,"1402@0.04um, 970@0.21um, 1320@1.04um, 1402@5um",1259.535530711588,AZD6244_(ARRY-142886__Selumetinib),MEK
2351,SN00734616,"1402@0.04um, 1402@0.21um, 1190@1.04um, 1076@5um",1259.5453676436045,1-(1-Naphthyl)piperazine_hydrochloride,5-HT2_serotonin_receptor_antagonist
2352,SN00755975,"914@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1259.7882667455945,4-HQN,PARP_inhibitor
2353,SN00735199,"1402@0.04um, 1402@0.21um, 917@1.04um, 1402@5um",1260.8207398973746,Fluoxetine_hydrochloride,Selective_serotonin_reuptake_inhibitor
2354,SN00737206,"1402@0.04um, 1259@0.21um, 1402@1.04um, 1022@5um",1261.081525067542,Memantine_Hydrochloride,"Dopaminergic_agonist,_Serotonergic_receptor_antagonist,_NMDA_receptor_antagonist"
2355,SN00734766,"1402@0.04um, 918@0.21um, 1402@1.04um, 1402@5um",1261.164334626064,Lomefloxacin_hydrochloride,DNA_gyrase_inhibitor
2355,SN00735363,"1402@0.04um, 1402@0.21um, 918@1.04um, 1402@5um",1261.164334626064,Ro_90-7501,Inhibits_amyloid_beta42_(Abeta42)_fibril_formation
2357,SN00734469,"919@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1261.5076487546692,Cephalothin_sodium,Semi-synthetic_cephalosporin_antibiotic;_interferes_with_cell_wall_synthesis
2357,SN00735276,"1402@0.04um, 1402@0.21um, 1402@1.04um, 919@5um",1261.5076487546692,IMS2186,"IMS2186_is_an_anti-proliferative_and_anti-angiogenic_The_proposed_mechanism_action,_under_investigation,_is_blocking_the_cell_cycle_at_G2_and_inhibition_of_the_production_of_PGE2/TNF-a"
2357,SN00737016,"1402@0.04um, 1402@0.21um, 919@1.04um, 1402@5um",1261.5076487546692,Aceclidine_Hydrochloride,"Parasympatho-mimetic_miotic,_Cholinergic_agonist"
2360,SN00734698,"1085@0.04um, 1402@0.21um, 1402@1.04um, 1189@5um",1261.9057086021114,A3_hydrochloride,Non-selective_casein_kinase_(CK)_inhibitor
2361,SN00735164,"1402@0.04um, 1402@0.21um, 921@1.04um, 1402@5um",1262.1934373464842,Riluzole,Glutamate_release_inhibitor;_anticonvulsant
2361,SN00735299,"921@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1262.1934373464842,JL-18,Clozapine_analog_which_is_25_fold_selective_for_the_D4_dopamine_receptor_versus_the_D2_dopamine_receptor
2363,SN00737566,"1402@0.04um, 1402@0.21um, 923@1.04um, 1402@5um",1262.8781099266137,Flubendazol,NA
2364,SN00756077,"976@0.04um, 1402@0.21um, 1326@1.04um, 1402@5um",1262.9098259494203,CL_218872,Benzodiazepine_agonist
2365,SN00734503,"1402@0.04um, 1402@0.21um, 1402@1.04um, 924@5um",1263.2200290346757,Piperaquine_tetraphosphate_tetrahydrate,Piperaquine_tetraphosphate_tetrahydrate_is_an_antimalarial_agent_highly_active_against_chloroquine-resistant_Plasmodium_falciparum_and_Plasmodium_vivax
2365,SN00756187,"1402@0.04um, 924@0.21um, 1402@1.04um, 1402@5um",1263.2200290346757,2-Chloro-N6-cyclopentyladenosine,"Potent,_selective_A1_agonist"
2367,SN00755689,"1402@0.04um, 1402@0.21um, 1011@1.04um, 1282@5um",1263.3794313305957,Terazosin_hydrochloride,alpha1_and_alpha2B_antagonist_(alpha1_>_alpha2B)._Orally_active
2368,SN00737686,"1402@0.04um, 925@0.21um, 1402@1.04um, 1402@5um",1263.561670723524,Chlorothiazide,"Weak_carbonic_anhydrase_inhibitor,_Na+_Cl-_transport_inhibitor"
2369,SN00735056,"1031@0.04um, 1258@0.21um, 1402@1.04um, 1402@5um",1263.5977194424665,(±)-Ibotenic_acid,Potent_NMDA/metabotropic_glutamate_receptor_agonist;_excitotoxin;_originally_isolated_from_Amanita_pantherina_and_Amanita_muscaria
2370,SN00755799,"926@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1263.9030355177931,Piribedil,Dopamine_agonist
2371,SN00742849,"1402@0.04um, 1402@0.21um, 927@1.04um, 1402@5um",1264.2441239405605,VX745,MAPK_(p38MAP)
2372,SN00766659,"1308@0.04um, 1402@0.21um, 994@1.04um, 1402@5um",1264.365214462792,UNC1215A,G9a_Inhibitor
2373,SN00735649,"1402@0.04um, 928@0.21um, 1402@1.04um, 1402@5um",1264.5849365133517,Morin,Flavonoid_with_anti-oxidant_properties;_oxyradical_scavenger
2373,SN00736925,"928@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1264.5849365133517,Pridinol_methanesulfonate_salt,Anticholinergic
2375,SN00755735,"1402@0.04um, 1132@0.21um, 1402@1.04um, 1150@5um",1264.765683826071,NSC_23766,Selective_inhibitor_of_Rac1-GEF_interaction;_antioncogenic
2376,SN00737569,"929@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1264.9254737561487,Dipyridamole,"Adenosine_metabolism_inhibitor,_Phosphodiesterase_inhibitor"
2377,SN00737530,"1402@0.04um, 1402@0.21um, 1402@1.04um, 930@5um",1265.2657361873935,Tazobactam,NA
2378,SN00734606,"1402@0.04um, 1402@0.21um, 1402@1.04um, 931@5um",1265.6057243239968,(-)-Tetramisole_hydrochloride,Inhibits_multiple_mammalian_alkaline_phosphatases
2379,SN00742773,"1402@0.04um, 1402@0.21um, 932@1.04um, 1402@5um",1265.9454386813427,PF04217903,MET
2380,SN00734443,"1402@0.04um, 1402@0.21um, 933@1.04um, 1402@5um",1266.2848797732947,Levallorphan_tartrate,Opioid_receptor_antagonist
2381,SN00742841,"1402@0.04um, 1402@0.21um, 1402@1.04um, 934@5um",1266.624048112203,CP-724714,ErbB2/HER2
2382,SN00765802,"1402@0.04um, 935@0.21um, 1402@1.04um, 1402@5um",1266.9629442089092,BML-210,HDAC_inhibitor
2383,SN00737391,"1402@0.04um, 1402@0.21um, 1331@1.04um, 985@5um",1267.0028106752834,Cyproterone_acetate,"Androgen_receptor_antagonist,"
2384,SN00734693,"1130@0.04um, 1402@0.21um, 1162@1.04um, 1402@5um",1267.4917747267523,Quinelorane_dihydrochloride,D2_Dopamine_receptor_agonist;_2-aminopyridine_analog_of_Quinpirole
2385,SN00735613,"1402@0.04um, 1402@0.21um, 937@1.04um, 1402@5um",1267.6399217115813,"8-Cyclopentyl-1,3-dimethylxanthine",Selective_A1_adenosine_receptor_antagonist
2385,SN00737738,"937@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1267.6399217115813,Moclobemide,"Mono_amine_oxidase,_inhibitor_(Type_A)"
2387,SN00735533,"1402@0.04um, 1402@0.21um, 938@1.04um, 1402@5um",1267.9780041317456,Lumefantrine,Lumefantrine_is_is_an_antimalarial_for_the_treatment_of_multi-drug_resistant_strains_of_falciparum_malaria
2387,SN00736929,"1402@0.04um, 938@0.21um, 1402@1.04um, 1402@5um",1267.9780041317456,Potassium_clavulanate,beta-lactamase_inhibition
2387,SN00742854,"1402@0.04um, 1402@0.21um, 1402@1.04um, 938@5um",1267.9780041317456,GSK-25,ROCK
2390,SN00755691,"1402@0.04um, 1402@0.21um, 1402@1.04um, 940@5um",1268.6533588340885,RS_102895_hydrochloride,CCR2b_chemokine_receptor_antagonist
2391,SN00750471,"1402@0.04um, 941@0.21um, 1402@1.04um, 1402@5um",1268.9906321215803,Carbamazepine(Carbatrol),sodium_channel
2392,SN00735321,"1402@0.04um, 1354@0.21um, 975@1.04um, 1402@5um",1269.1993085473187,Diclofenac_sodium,Cyclooxygenase_inhibitor;_anti-inflammatory
2393,SN00734575,"1402@0.04um, 1402@0.21um, 943@1.04um, 1402@5um",1269.6643730714802,1-Deoxynojirimycin_hydrochloride,alpha-glucosidase_I-II_inhibitor
2393,SN00736907,"1402@0.04um, 1402@0.21um, 1402@1.04um, 943@5um",1269.6643730714802,Econazole_nitrate,Ergosterol_synthesis_inhibition
2393,SN00755490,"943@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1269.6643730714802,Rilmenidine_hemifumarate,alpha2_agonist._Also_I1_ligand
2396,SN00737542,"1402@0.04um, 944@0.21um, 1402@1.04um, 1402@5um",1270.0008417304214,Zileuton,_5-lipoxygenase_inhibition
2396,SN00738019,"1402@0.04um, 1402@0.21um, 1402@1.04um, 944@5um",1270.0008417304214,Megestrol_acetate,Progesterone_receptor_agonist
2398,SN00755732,"1402@0.04um, 945@0.21um, 1402@1.04um, 1402@5um",1270.33704317396,SB_258585_hydrochloride,"Potent,_selective_5-HT6_antagonist"
2399,SN00737041,"1402@0.04um, 1402@0.21um, 946@1.04um, 1402@5um",1270.6729778967433,Mexiletine_hydrochloride,Na+_channel_blocker
2400,SN00756529,"1402@0.04um, 1402@0.21um, 947@1.04um, 1402@5um",1271.0086463919808,Piroxicam,Cyclooxygenase-1_(COX-1)_inhibitor
2401,SN00737153,"1000@0.04um, 1402@0.21um, 1328@1.04um, 1402@5um",1271.0818739270853,Diphenylpyraline_hydrochloride,H1_antagonist
2402,SN00755625,"1402@0.04um, 1402@0.21um, 1402@1.04um, 948@5um",1271.3440491514514,Lylamine_hydrochloride,CB1_agonist
2403,SN00736843,"1402@0.04um, 949@0.21um, 1402@1.04um, 1402@5um",1271.6791866655064,Morantel_tartrate,"Fumarate_reductase_inhibitor,_Neuromuscular_depolarizing_agent"
2403,SN00755807,"1402@0.04um, 1402@0.21um, 1402@1.04um, 949@5um",1271.6791866655064,Fluoxetine_hydrochloride,5-HT_re-uptake_inhibitor
2405,SN00735581,"1402@0.04um, 951@0.21um, 1402@1.04um, 1402@5um",1272.3486679116838,Daphnetin,Protein_kinase_(PK)_inhibitor
2405,SN00737190,"951@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1272.3486679116838,Idazoxan_hydrochloride,Alpha2_agonist
2405,SN00755479,"1402@0.04um, 1402@0.21um, 951@1.04um, 1402@5um",1272.3486679116838,Carbetapentane_citrate,High_affinity_sigma1_ligand
2408,SN00755790,"952@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1272.683012617431,Maprotiline_hydrochloride,Noradrenalin_re-uptake_inhibitor
2408,SN00756289,"1402@0.04um, 1402@0.21um, 1402@1.04um, 952@5um",1272.683012617431,"8-Bromo-cGMP,_sodium_salt",cGMP_analog;_activates_PKG
2410,SN00737911,"1402@0.04um, 1402@0.21um, 1402@1.04um, 956@5um",1274.0177632849784,Sulfameter,Inhibitor_of_folic_acid_synthesis
2411,SN00756360,"1402@0.04um, 1143@0.21um, 1402@1.04um, 1173@5um",1274.1192211182092,N-Acetyltryptamine,Melatonin_partial_agonist_(MT1/MT2)._Also_MT3_antagonist
2412,SN00737739,"1402@0.04um, 1402@0.21um, 957@1.04um, 1402@5um",1274.3507963191153,Clopamide,Gonad_stimuling_agent
2412,SN00750192,"1402@0.04um, 1402@0.21um, 1402@1.04um, 957@5um",1274.3507963191153,Fasudil_HCl,ROCK
2414,SN00756154,"1402@0.04um, 958@0.21um, 1402@1.04um, 1402@5um",1274.6835684577563,Prostaglandin_E2,Major_endogenous_prostanoid
2415,SN00735332,"1402@0.04um, 1402@0.21um, 1372@1.04um, 979@5um",1274.7006510053611,AA-861,5-lipoxygenase_inhibitor
2416,SN00756413,"1402@0.04um, 959@0.21um, 1402@1.04um, 1402@5um",1275.016080177299,Embelin,Inhibitor_of_X-linked_inhibitor_of_apoptosis_(XIAP);_cell-permeable_and_antitumor
2417,SN00737280,"1402@0.04um, 1146@0.21um, 1174@1.04um, 1402@5um",1275.226078332361,Pralidoxime_chloride,Cholinesterase_activator
2418,SN00737897,"1402@0.04um, 960@0.21um, 1402@1.04um, 1402@5um",1275.348331952775,Ebselen,Cyclooxygenase_inhibitor
2419,SN00755762,"1402@0.04um, 1402@0.21um, 1402@1.04um, 961@5um",1275.6803242578555,Memantine_hydrochloride,NMDA_antagonist;_acts_at_ion_channel_site
2420,SN00755696,"962@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1276.0120575648573,Trap_101,Potent_and_selective_NOP_antagonist
2421,SN00755785,"1402@0.04um, 1402@0.21um, 964@1.04um, 1402@5um",1276.674749067148,Mianserin_hydrochloride,5-HT2_antagonist._Has_moderate_affinity_for_5-ht6
2422,SN00756396,"983@0.04um, 1402@0.21um, 1376@1.04um, 1402@5um",1276.9297189505905,PD_98059,Specific_inhibitor_of_MEK
2423,SN00756218,"966@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1277.3364102112807,RHC_80267,Diacylglycerol_lipase_inhibitor
2423,SN00756354,"1402@0.04um, 1402@0.21um, 966@1.04um, 1402@5um",1277.3364102112807,Pirfenidone,Antifibrotic_agent;_regulates_cytokine_levels_in_vivo
2425,SN00755729,"1402@0.04um, 967@0.21um, 1402@1.04um, 1402@5um",1277.6668555655829,IKK_16,Selective_inhibitor_of_IKK
2425,SN00765852,"967@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1277.6668555655829,CUDC-101,"HDAC,_EGFR,_HER2"
2427,SN00756358,"1402@0.04um, 1321@0.21um, 1027@1.04um, 1402@5um",1277.886617639725,L-Quisqualic_acid,AMPA/group_I_mGlu_agonist
2428,SN00735339,"1402@0.04um, 1402@0.21um, 1402@1.04um, 968@5um",1277.997044727546,SB_205384,GABA-A_receptor_modulator_selective_for_the_alpha3beta2gamma2_subunit_combination
2429,SN00756484,"1402@0.04um, 1066@0.21um, 1402@1.04um, 1274@5um",1278.2201660591634,Mifepristone,Progesterone_and_glucocorticoid_antagonist
2430,SN00737722,"1402@0.04um, 1402@0.21um, 971@1.04um, 1402@5um",1278.9860796826226,"Methyldopa_(L,-)",L-aromatic_aminoacid_decarboxylase_inhibitor
2430,SN00756386,"1402@0.04um, 971@0.21um, 1402@1.04um, 1402@5um",1278.9860796826226,Alrestatin,Aldose_reductase_inhibitor
2432,SN00737017,"1402@0.04um, 1402@0.21um, 974@1.04um, 1402@5um",1279.9728254953393,Fadrozole_hydrochloride,NA
2432,SN00737984,"1402@0.04um, 974@0.21um, 1402@1.04um, 1402@5um",1279.9728254953393,Hydrochlorothiazide,"Na+_Cl-_transport_inhibitor,_Increases_synthesis_of_PG_D2"
2434,SN00756504,"1219@0.04um, 1402@0.21um, 1121@1.04um, 1402@5um",1280.1956181744295,Minoxidil,K+_channel_(KATP)_opener
2435,SN00735612,"1402@0.04um, 1246@0.21um, 1098@1.04um, 1402@5um",1280.572297165372,5-azacytidine,DNA_methyltransferase_inhibitor
2436,SN00755937,"1402@0.04um, 1402@0.21um, 977@1.04um, 1402@5um",1280.9572944903007,LE_300,Potent_and_selective_dopamine_D1_antagonist
2437,SN00734859,"1322@0.04um, 1037@0.21um, 1402@1.04um, 1402@5um",1281.2284086476911,Tetracaine_hydrochloride,Local_anesthetic
2438,SN00734791,"1402@0.04um, 1402@0.21um, 1402@1.04um, 978@5um",1281.2849469776363,(±)-threo-1-Phenyl-2-decanoylamino-3-morpholino-1-propanol_hydrochloride,Glucosylceramide_synthase_inhibitor;_blocks_formation_of_glucosylceramide_from_ceramide
2439,SN00737216,"1402@0.04um, 1402@0.21um, 979@1.04um, 1402@5um",1281.612348293987,Fenoterol_hydrobromide,Beta_adrenergic_agonist
2440,SN00750479,"1260@0.04um, 1090@0.21um, 1402@1.04um, 1402@5um",1281.8088553706525,AG-490,"JAK,_EGFR"
2441,SN00734678,"980@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1281.9394988881588,(±)-Sotalol_hydrochloride,"Potent_beta-adrenoceptor_antagonist,_a_class_III_antiarrythmic;_prolongs_the_action_potential_and_increases_the_refractory_period"
2442,SN00737820,"1402@0.04um, 1402@0.21um, 981@1.04um, 1402@5um",1282.266399207699,Triflusal,Cyclooxygenase_inhibitor
2443,SN00737979,"1402@0.04um, 1402@0.21um, 1402@1.04um, 982@5um",1282.5930496989,Aminohippuric_acid,NA
2444,SN00736858,"985@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1283.571506646688,Clodronate,NA
2445,SN00742756,"986@0.04um, 1402@0.21um, 1402@1.04um, 1402@5um",1283.897162262548,AZD7762,CHK
2446,SN00734553,"1402@0.04um, 1167@0.21um, 1402@1.04um, 1186@5um",1284.2893852264272,Benzamidine_hydrochloride,Peptidase_inhibitor
2447,SN00755444,"1402@0.04um, 1402@0.21um, 1402@1.04um, 988@5um",1284.547731086578,Irsogladine_maleate,PDE4_inhibitor;_antiulcer_agent
2448,SN00756241,"1402@0.04um, 1402@0.21um, 1402@1.04um, 989@5um",1284.8726451712635,Forskolin,Adenylyl_cyclase_activator
2449,SN00734475,"1402@0.04um, 1402@0.21um, 1402@1.04um, 991@5um",1285.5217348681315,MRS_2159,P2X1_receptor_antagonist
2450,SN00734532,"1402@0.04um, 992@0.21um, 1402@1.04um, 1402@5um",1285.8459113495442,Sunitinib_malate,"Sunitinib_malate_is_a_receptor_tyrosine_kinase_inhibitor,_which_targets_VEGF-R1,_VEGF-R2,_VEGF-R3,_PDGF-Ra,_PDGF-R§,_KIT,_FLT3,_CSF-1R,_and_RET_Sunitinib_malate_is_an_anticancer_drug"
2450,SN00737481,"1402@0.04um, 1402@0.21um, 992@1.04um, 1402@5um",1285.8459113495442,Fentiazac,cyclooxygenase_inhibitor
